date,QQQM,INTC,MBLY,VT,VOO,AAPL,GOOGL,MSFT
2022-06-29,116.77999877929688,37.290000915527344,,85.98999786376953,349.6400146484375,139.22999572753906,111.70149993896484,260.260009765625
2022-06-30,115.19999694824219,37.40999984741211,,85.33999633789062,346.8800048828125,136.72000122070312,108.96299743652344,256.8299865722656
2022-07-01,116.05999755859375,36.34000015258789,,85.87000274658203,350.44000244140625,138.92999267578125,108.73750305175781,259.5799865722656
2022-07-05,118.01000213623047,36.689998626708984,,85.41999816894531,351.05999755859375,141.55999755859375,113.26300048828125,262.8500061035156
2022-07-06,118.76000213623047,36.9900016784668,,85.47000122070312,352.3299865722656,142.9199981689453,114.5719985961914,266.2099914550781
2022-07-07,121.33000183105469,38.13999938964844,,86.83000183105469,357.5,146.35000610351562,118.78299713134766,268.3999938964844
2022-07-08,121.45999908447266,37.9900016784668,,86.80000305175781,357.2900085449219,147.0399932861328,119.35350036621094,267.6600036621094
2022-07-11,118.87000274658203,37.20000076293945,,85.51000213623047,353.25,144.8699951171875,115.67649841308594,264.510009765625
2022-07-12,117.75,37.209999084472656,,85.0199966430664,349.989990234375,145.86000061035156,114.02050018310547,253.6699981689453
2022-07-13,117.55999755859375,37.209999084472656,,84.72000122070312,348.3599853515625,145.49000549316406,111.35350036621094,252.72000122070312
2022-07-14,117.95999908447266,37.709999084472656,,84.06999969482422,347.44000244140625,148.47000122070312,110.36750030517578,254.0800018310547
2022-07-15,120.01000213623047,38.619998931884766,,85.4800033569336,354.010009765625,150.1699981689453,111.77749633789062,256.7200012207031
2022-07-18,119.04000091552734,38.709999084472656,,85.33000183105469,351.0799865722656,147.07000732421875,109.02999877929688,254.25
2022-07-19,122.63999938964844,40.220001220703125,,87.51000213623047,360.6099853515625,151.0,113.80999755859375,259.5299987792969
2022-07-20,124.66000366210938,40.560001373291016,,87.80000305175781,362.9200134277344,153.0399932861328,113.9000015258789,262.2699890136719
2022-07-21,126.44999694824219,40.61000061035156,,88.7300033569336,366.5899963378906,155.35000610351562,114.33999633789062,264.8399963378906
2022-07-22,124.2699966430664,39.20000076293945,,87.97000122070312,363.25,154.08999633789062,107.9000015258789,260.3599853515625
2022-07-25,123.58000183105469,39.15999984741211,,88.30000305175781,363.6099853515625,152.9499969482422,107.51000213623047,258.8299865722656
2022-07-26,121.13999938964844,38.959999084472656,,87.2300033569336,359.25,151.60000610351562,105.0199966430664,251.89999389648438
2022-07-27,126.25,40.18000030517578,,89.33999633789062,368.6600036621094,156.7899932861328,113.05999755859375,268.739990234375
